일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
20180103,51620,600,1.18,52540,52560,51420,200270,5.18346E+11,3.33203E+14,129098494
20180102,51020,60,0.12,51380,51400,50780,169485,4.32677E+11,3.2933E+14,129098494
20171228,50960,1600,3.24,49560,50960,49500,179709,4.53636E+11,3.28943E+14,129098494
20171227,49360,1160,2.41,48960,49560,48460,214872,5.26056E+11,3.18615E+14,129098494
20171226,48200,-1500,-3.02,49760,50100,48200,320797,7.87685E+11,3.11127E+14,129098494
20171222,49700,560,1.14,49400,49960,49240,223993,5.5569E+11,3.2081E+14,129098494
20171221,49140,-1740,-3.42,51000,51060,49100,312486,7.77079E+11,3.17195E+14,129098494
20171220,50880,-680,-1.32,51500,51760,50820,201611,5.15676E+11,3.28427E+14,129098494
20171219,51560,360,0.7,51540,52080,51520,239572,6.19174E+11,3.32816E+14,129098494
20171218,51200,580,1.15,50620,51240,50620,147005,3.74975E+11,3.30492E+14,129098494
20171215,50620,-440,-0.86,51240,51480,50520,298571,7.58781E+11,3.26748E+14,129098494
20171214,51060,-260,-0.51,51320,52280,51060,406208,1.04535E+12,3.29588E+14,129098494
20171213,51320,-780,-1.5,52100,52100,51100,226674,5.82367E+11,3.31267E+14,129098494
20171212,52100,320,0.62,51820,52100,51660,175301,4.55568E+11,3.36302E+14,129098494
20171211,51780,-220,-0.42,52000,52040,51500,162517,4.21004E+11,3.34236E+14,129098494
20171208,52000,1260,2.48,51360,52000,51040,225809,5.83556E+11,3.35656E+14,129098494
20171207,50740,720,1.44,50040,50980,50020,221312,5.58342E+11,3.27523E+14,129098494
20171206,50020,-1240,-2.42,51260,51560,50020,217784,5.51946E+11,3.22875E+14,129098494
20171205,51260,-80,-0.16,50600,51300,50280,186531,4.7472E+11,3.30879E+14,129098494
20171204,51340,500,0.98,50840,51340,50020,297301,7.54516E+11,3.31396E+14,129098494
20171201,50840,40,0.08,50800,51780,50800,257372,6.57572E+11,3.28168E+14,129098494
20171130,50800,-1800,-3.42,50800,51860,50200,592683,1.5082E+12,3.2791E+14,129098494
20171129,52600,-680,-1.28,53200,53240,52500,191805,5.06608E+11,3.39529E+14,129098494
20171128,53280,640,1.22,52700,53280,51720,269988,7.11004E+11,3.43918E+14,129098494
20171127,52640,-2820,-5.08,55360,55360,52640,362578,9.68531E+11,3.39787E+14,129098494
20171124,55460,160,0.29,55300,55500,55180,90724,2.50988E+11,3.5799E+14,129098494
20171123,55300,-660,-1.18,55960,55980,55020,125458,3.47695E+11,3.56957E+14,129098494
20171122,55960,680,1.23,55980,56200,55620,159059,4.45038E+11,3.61218E+14,129098494
20171121,55280,80,0.14,55400,55840,55280,206494,5.72672E+11,3.56828E+14,129098494
20171120,55200,-620,-1.11,55900,55980,55200,189455,5.25666E+11,3.56312E+14,129098494
20171117,55820,40,0.07,56400,56880,55820,214663,6.04732E+11,3.60314E+14,129098494
20171116,55780,440,0.8,55440,56000,55400,152814,4.26175E+11,3.60056E+14,129098494
20171115,55340,-580,-1.04,55920,56320,55320,176339,4.89677E+11,3.57216E+14,129098494
20171114,55920,-460,-0.82,56380,56740,55920,134500,3.78279E+11,3.60959E+14,129098494
20171113,56380,-20,-0.04,56400,56800,56100,176133,4.97016E+11,3.63929E+14,129098494
20171110,56400,60,0.11,55800,56540,55780,134976,3.7947E+11,3.64058E+14,129098494
20171109,56340,-420,-0.74,56920,56920,55900,239881,6.7612E+11,3.6367E+14,129098494
20171108,56760,660,1.18,56100,57060,55860,170404,4.824E+11,3.66382E+14,129098494
20171107,56100,-280,-0.5,56380,56920,55860,149291,4.20906E+11,3.62121E+14,129098494
20171106,56380,0,0,56380,56500,55340,180019,5.03797E+11,3.63929E+14,129098494
20171103,56380,-680,-1.19,57060,57140,55860,198716,5.59081E+11,3.63929E+14,129098494
20171102,57060,-160,-0.28,57500,57520,56760,214421,6.12648E+11,3.7023E+14,129768494
20171101,57220,2140,3.89,57500,57500,56180,290205,8.27304E+11,3.71268E+14,129768494
20171031,55080,1040,1.92,54060,55440,53500,267631,7.31774E+11,3.57382E+14,129768494
20171030,54040,960,1.81,53780,54320,53700,163923,4.42428E+11,3.50634E+14,129768494
20171027,53080,680,1.3,52400,53320,52140,147850,3.90462E+11,3.44406E+14,129768494
20171026,52400,-1500,-2.78,53720,53900,52400,195531,5.19397E+11,3.39993E+14,129768494
20171025,53900,-140,-0.26,54040,54420,53700,117657,3.17984E+11,3.49726E+14,129768494
20171024,54040,-260,-0.48,54700,54780,54040,116121,3.153E+11,3.50634E+14,129768494
20171023,54300,460,0.85,54600,54640,54000,166221,4.51293E+11,3.52321E+14,129768494
20171020,53840,860,1.62,52800,54100,52800,160541,4.30069E+11,3.49337E+14,129768494
20171019,52980,-1780,-3.25,54700,54700,52980,242174,6.48924E+11,3.43757E+14,129768494
20171018,54760,-40,-0.07,54820,55240,54040,202215,5.52823E+11,3.55306E+14,129768494
20171017,54800,880,1.63,54020,55380,54000,212156,5.81801E+11,3.55566E+14,129768494
20171016,53920,-80,-0.15,53980,54860,53760,195399,5.28327E+11,3.49856E+14,129768494
20171013,54000,-800,-1.46,54540,54840,53780,252033,6.84501E+11,3.50375E+14,129768494
20171012,54800,160,0.29,54840,55160,54100,277814,7.58714E+11,3.55566E+14,129768494
20171011,54640,1840,3.48,53600,54760,53340,273043,7.39463E+11,3.54528E+14,129768494
20171010,52800,1520,2.96,53360,53640,52800,410396,1.0949E+12,3.42589E+14,129768494
20170929,51280,20,0.04,51180,51620,50840,258188,6.60771E+11,3.32726E+14,129768494
20170928,51260,-420,-0.81,52260,52460,51260,240509,6.21422E+11,3.32597E+14,129768494
20170927,51680,20,0.04,52000,52200,51500,215940,5.59621E+11,3.35322E+14,129768494
20170926,51660,-1960,-3.66,53020,53120,51560,341144,8.91589E+11,3.35192E+14,129768494
20170925,53620,620,1.17,53000,53680,53000,186062,4.95835E+11,3.47909E+14,129768494
20170922,53000,200,0.38,52960,53600,52460,278448,7.37049E+11,3.43887E+14,129768494
20170921,52800,580,1.11,52220,52960,52220,176796,4.65062E+11,3.42589E+14,129768494
20170920,52220,100,0.19,52120,52500,51840,185855,4.84906E+11,3.38826E+14,129768494
20170919,52120,-360,-0.69,52500,52640,51780,197008,5.14914E+11,3.38177E+14,129768494
20170918,52480,2080,4.13,50540,52480,50520,230499,5.95517E+11,3.40513E+14,129768494
20170915,50400,100,0.2,50300,50560,49860,215146,5.40675E+11,3.27017E+14,129768494
20170914,50300,680,1.37,50060,50320,49760,284095,7.12919E+11,3.26368E+14,129768494
20170913,49620,20,0.04,49820,50400,49440,187140,4.67668E+11,3.21956E+14,129768494
20170912,49600,-200,-0.4,50200,50220,49140,240595,5.97016E+11,3.21826E+14,129768494
20170911,49800,720,1.47,49700,50180,49500,207495,5.18082E+11,3.23124E+14,129768494
20170908,49080,960,2,48700,49180,48580,217860,5.3346E+11,3.18452E+14,129768494
20170907,48120,1120,2.38,47000,48220,47000,193530,4.63091E+11,3.12223E+14,129768494
20170906,47000,240,0.51,46760,47180,46700,216221,5.07656E+11,3.04956E+14,129768494
20170905,46760,720,1.56,46240,46900,45960,234322,5.46006E+11,3.03399E+14,129768494
20170904,46040,-440,-0.95,45780,46360,45500,158870,3.65737E+11,2.98727E+14,129768494
20170901,46480,160,0.35,46460,46640,46300,212834,4.94804E+11,3.01582E+14,129768494
20170831,46320,120,0.26,46220,46640,46000,220234,5.10203E+11,3.00544E+14,129768494
20170830,46200,120,0.26,46380,46400,45960,150260,3.46606E+11,2.99765E+14,129768494
20170829,46080,-20,-0.04,45640,46080,45160,252473,5.76044E+11,2.98987E+14,129768494
20170828,46100,-920,-1.96,47020,47240,45960,199242,4.61531E+11,2.99116E+14,129768494
20170825,47020,-500,-1.05,47880,47880,46720,224871,5.31461E+11,3.05086E+14,129768494
20170824,47520,40,0.08,47520,47660,47340,173149,4.11383E+11,3.0833E+14,129768494
20170823,47480,480,1.02,47780,47780,47180,187694,4.45401E+11,3.0807E+14,129768494
20170822,47000,160,0.34,46820,47160,46700,147635,3.46683E+11,3.04956E+14,129768494
20170821,46840,-60,-0.13,47240,47240,46580,102069,2.39073E+11,3.03918E+14,129768494
20170818,46900,-140,-0.3,46760,47240,46240,209559,4.89716E+11,3.04307E+14,129768494
20170817,47040,840,1.82,46960,47300,46740,248317,5.83979E+11,3.05215E+14,129768494
20170816,46200,1200,2.67,46220,46380,46000,438273,1.01267E+12,2.99765E+14,129768494
20170814,45000,380,0.85,45120,45400,44720,383712,8.63953E+11,2.91979E+14,129768494
20170811,44620,-1280,-2.79,45120,45300,44220,508146,1.13679E+12,2.89514E+14,129768494
20170810,45900,-380,-0.82,46200,46320,45460,459723,1.05399E+12,2.97819E+14,129768494
20170809,46280,-1440,-3.02,47400,47400,46240,291108,6.80058E+11,3.00284E+14,129768494
20170808,47720,140,0.29,47980,48260,47480,159592,3.81846E+11,3.09628E+14,129768494
20170807,47580,-120,-0.25,47500,48080,47440,144365,3.44848E+11,3.08719E+14,129768494
20170804,47700,-80,-0.17,48160,48180,47500,167184,3.99425E+11,3.09498E+14,129768494
20170803,47780,-1220,-2.49,49000,49000,47120,310816,7.42789E+11,3.10017E+14,129768494
20170802,49000,400,0.82,49200,49340,48600,155549,3.8114E+11,3.17933E+14,129768494
20170801,48600,400,0.83,48000,48840,47540,227390,5.50599E+11,3.17524E+14,130668494
20170731,48200,440,0.92,47420,48240,46920,254028,6.07345E+11,3.14911E+14,130668494
20170728,47760,-2040,-4.1,49800,49800,47380,523366,1.26032E+12,3.12036E+14,130668494
20170727,49800,-40,-0.08,50000,50640,49560,228990,5.72362E+11,3.25365E+14,130668494
20170726,49840,-160,-0.32,49600,50020,49300,224496,5.58106E+11,3.25626E+14,130668494
20170725,50000,-860,-1.69,50500,50760,49940,216212,5.44043E+11,3.26671E+14,130668494
20170724,50860,-220,-0.43,50700,51000,50620,141995,3.6055E+11,3.3229E+14,130668494
20170721,51080,-120,-0.23,50860,51160,50520,168981,4.29929E+11,3.33727E+14,130668494
20170720,51200,460,0.91,50760,51320,50560,167352,4.26097E+11,3.34511E+14,130668494
20170719,50740,-100,-0.2,50620,50820,50000,223150,5.6325E+11,3.31506E+14,130668494
20170718,50840,200,0.39,50420,50880,50360,141689,3.59008E+11,3.32159E+14,130668494
20170717,50640,160,0.32,50900,51020,50520,179522,4.55815E+11,3.30853E+14,130668494
20170714,50480,-80,-0.16,51000,51080,50420,164780,4.17657E+11,3.29807E+14,130668494
20170713,50560,680,1.36,50080,50940,50040,320683,8.1212E+11,3.3033E+14,130668494
20170712,49880,880,1.8,49000,50000,48840,189723,4.69394E+11,3.25887E+14,130668494
20170711,49000,340,0.7,48640,49000,48280,194356,4.73384E+11,3.20138E+14,130668494
20170710,48660,800,1.67,48500,48900,48320,215855,5.2435E+11,3.17916E+14,130668494
20170707,47860,-200,-0.42,47740,48120,47620,162638,3.89456E+11,3.1269E+14,130668494
20170706,48060,480,1.01,48000,48100,47720,218461,5.23918E+11,3.13996E+14,130668494
20170705,47580,580,1.23,46820,47680,46780,212805,5.02796E+11,3.1086E+14,130668494
20170704,47000,-220,-0.47,47160,47400,46900,159220,3.75038E+11,3.07071E+14,130668494
20170703,47220,-320,-0.67,47500,47780,47120,136111,3.21964E+11,3.08508E+14,130668494
20170630,47540,-400,-0.83,47500,47620,47100,237551,5.62979E+11,3.10599E+14,130668494
20170629,47940,240,0.5,48040,48320,47940,166131,3.99659E+11,3.13212E+14,130668494
20170628,47700,-600,-1.24,47600,48000,47560,191450,4.56952E+11,3.11644E+14,130668494
20170627,48300,20,0.04,48220,48400,47900,192335,4.63577E+11,3.15564E+14,130668494
20170626,48280,660,1.39,47520,48360,47520,171056,4.11643E+11,3.15434E+14,130668494
20170623,47620,-340,-0.71,47600,47780,47420,190302,4.52913E+11,3.11122E+14,130668494
20170622,47960,480,1.01,47960,48080,47720,229116,5.48291E+11,3.13343E+14,130668494
20170621,47480,-660,-1.37,47740,48120,47480,199473,4.75861E+11,3.10207E+14,130668494
20170620,48140,1580,3.39,47240,48140,47220,300900,7.17838E+11,3.14519E+14,130668494
20170619,46560,980,2.15,45580,46560,45560,226078,5.23048E+11,3.04196E+14,130668494
20170616,45580,-100,-0.22,45500,45940,45460,348069,7.94685E+11,2.97793E+14,130668494
20170615,45680,320,0.71,45680,45920,45180,193140,4.39964E+11,2.98447E+14,130668494
20170614,45360,-40,-0.09,45800,46060,45240,203334,4.62672E+11,2.96356E+14,130668494
20170613,45400,20,0.04,45140,45620,45140,172498,3.91608E+11,2.96617E+14,130668494
20170612,45380,-720,-1.56,45420,45600,45140,219086,4.96587E+11,2.96487E+14,130668494
20170609,46100,940,2.08,45680,46440,45600,234657,5.40509E+11,3.01191E+14,130668494
20170608,45160,-140,-0.31,45000,45580,45000,279575,6.32162E+11,2.95049E+14,130668494
20170607,45300,-640,-1.39,46500,46500,45240,274588,6.2887E+11,2.95964E+14,130668494
20170605,45940,-20,-0.04,46040,46360,45720,151988,3.49813E+11,3.00146E+14,130668494
20170602,45960,1280,2.86,45060,45960,45000,249775,5.70062E+11,3.00276E+14,130668494
20170601,44680,-20,-0.04,44860,44900,44400,195070,4.35364E+11,2.91913E+14,130668494
20170531,44700,60,0.13,44580,45020,44400,373382,8.33718E+11,2.92044E+14,130668494
20170530,44640,-980,-2.15,45520,45660,44480,248672,5.56846E+11,2.91652E+14,130668494
20170529,45620,-460,-1,46220,46400,45380,174791,4.01733E+11,2.98055E+14,130668494
20170526,46080,400,0.88,45600,46460,45540,272273,6.2768E+11,3.0106E+14,130668494
20170525,45680,800,1.78,45160,45680,44800,260896,5.9066E+11,2.98447E+14,130668494
20170524,44880,-40,-0.09,44860,45300,44800,173508,3.89753E+11,2.9322E+14,130668494
20170523,44920,-180,-0.4,45400,45580,44900,252141,5.7004E+11,2.93481E+14,130668494
20170522,45100,380,0.85,45040,45380,44760,352871,7.94087E+11,3.14932E+14,139659337
20170519,44720,-1220,-2.66,45640,45780,44720,315247,7.09708E+11,3.12278E+14,139659337
20170518,45940,-400,-0.86,45740,46000,45540,223207,5.11569E+11,3.20797E+14,139659337
20170517,46340,-40,-0.09,46120,46640,46100,148489,3.44268E+11,3.23591E+14,139659337
20170516,46380,280,0.61,46660,46800,46100,176075,4.08903E+11,3.2387E+14,139659337
20170515,46100,280,0.61,45620,46280,45620,160028,3.68533E+11,3.21915E+14,139659337
20170512,45820,320,0.7,45760,46160,45660,188458,4.3281E+11,3.1996E+14,139659337
20170511,45500,-100,-0.22,45420,46180,45220,425557,9.71814E+11,3.17725E+14,139659337
20170510,45600,-1420,-3.02,46160,47220,45600,468219,1.08241E+12,3.18423E+14,139659337
20170508,47020,1500,3.3,45520,47020,45340,391651,9.01873E+11,3.28339E+14,139659337
20170504,45520,620,1.38,45700,45700,44860,273802,6.22302E+11,3.17865E+14,139659337
20170502,44900,280,0.63,45500,45500,44760,281366,6.34571E+11,3.13535E+14,139659337
20170428,44620,780,1.78,45780,45800,44520,453714,1.02406E+12,3.1158E+14,139659337
20170427,43840,1040,2.43,42700,44520,41960,460645,1.0038E+12,3.06133E+14,139659337
20170426,42800,100,0.23,42700,42800,42520,295896,6.32094E+11,2.98871E+14,139659337
20170425,42700,1460,3.54,41460,42740,41320,385992,8.16104E+11,2.98173E+14,139659337
20170424,41240,480,1.18,41260,41260,40920,179803,3.69972E+11,2.87978E+14,139659337
20170421,40760,480,1.19,40480,41400,40480,302610,6.19835E+11,2.84626E+14,139659337
20170420,40280,-620,-1.52,40580,40800,40080,422977,8.5264E+11,2.83328E+14,140679337
20170419,40900,-600,-1.45,41300,41420,40900,235258,4.82681E+11,2.87689E+14,140679337
20170418,41500,-60,-0.14,41680,41820,41280,137213,2.8467E+11,2.9191E+14,140679337
20170417,41560,-460,-1.09,42000,42080,41520,104495,2.17685E+11,2.92332E+14,140679337
20170414,42020,-400,-0.94,42160,42260,41760,109257,2.29537E+11,2.95567E+14,140679337
20170413,42420,520,1.24,41660,42460,41660,180816,3.80817E+11,2.98381E+14,140679337
20170412,41900,300,0.72,41860,41940,41700,165498,3.46171E+11,2.94723E+14,140679337
20170411,41600,-340,-0.81,41940,41940,41580,143458,2.98878E+11,2.92613E+14,140679337
20170410,41940,340,0.82,41940,41940,41500,142827,2.98512E+11,2.95005E+14,140679337
20170407,41600,-240,-0.57,41800,41820,41160,200420,4.16014E+11,2.92613E+14,140679337
20170406,41840,-300,-0.71,42000,42080,41600,193668,4.04929E+11,2.94301E+14,140679337
20170405,42140,60,0.14,41900,42240,41700,213994,4.49681E+11,2.96411E+14,140679337
20170404,42080,640,1.54,41600,42180,41520,245110,5.14531E+11,2.95989E+14,140679337
20170403,41440,240,0.58,41400,41720,41300,191588,3.97203E+11,2.91488E+14,140679337
20170331,41200,-780,-1.86,41820,42020,41200,210006,4.35298E+11,2.89799E+14,140679337
20170330,41980,200,0.48,41880,42440,41880,164080,3.44971E+11,2.95286E+14,140679337
20170329,41780,300,0.72,41740,41960,41580,201865,4.22197E+11,2.93879E+14,140679337
20170328,41480,280,0.68,41560,41840,41380,164325,3.41297E+11,2.91769E+14,140679337
20170327,41200,-300,-0.72,41200,41880,41180,243553,5.04592E+11,2.89799E+14,140679337
20170324,41500,-300,-0.72,41600,41980,41080,256163,5.30939E+11,2.9191E+14,140679337
20170323,41800,-660,-1.55,42200,42360,41700,307942,6.4629E+11,2.9402E+14,140679337
20170322,42460,-100,-0.23,41600,42460,41580,328545,6.9241E+11,2.98662E+14,140679337
20170321,42560,660,1.58,41780,42680,41760,284403,6.02991E+11,2.99366E+14,140679337
20170320,41900,-500,-1.18,42000,42120,41740,205001,4.30187E+11,2.94723E+14,140679337
20170317,42400,560,1.34,41800,42500,41720,252046,5.32446E+11,2.9824E+14,140679337
20170316,41840,440,1.06,41800,42180,41540,198663,4.16144E+11,2.94301E+14,140679337
20170315,41400,40,0.1,40800,41440,40800,191757,3.96105E+11,2.91206E+14,140679337
20170314,41360,760,1.87,40620,41540,40500,226501,4.65321E+11,2.90925E+14,140679337
20170313,40600,420,1.05,40040,40980,40040,148482,3.01929E+11,2.85579E+14,140679337
20170310,40180,-20,-0.05,39960,40420,39860,204556,4.10727E+11,2.82625E+14,140679337
20170309,40200,0,0,40200,40300,40020,287445,5.7761E+11,2.82765E+14,140679337
20170308,40200,0,0,40200,40620,40140,242819,4.88713E+11,2.82765E+14,140679337
20170307,40200,120,0.3,39800,40320,39800,211065,4.23429E+11,2.82765E+14,140679337
20170306,40080,460,1.16,39220,40220,39220,244697,4.89213E+11,2.81921E+14,140679337
20170303,39620,-100,-0.25,39340,39720,39160,254174,5.0069E+11,2.78686E+14,140679337
20170302,39720,1280,3.33,38420,39860,38420,424996,8.36461E+11,2.79389E+14,140679337
20170228,38440,380,1,38060,38760,37960,301774,5.80207E+11,2.70386E+14,140679337
20170227,38060,-160,-0.42,38020,38140,37700,180674,3.43097E+11,2.67713E+14,140679337
20170224,38220,-960,-2.45,38960,39100,38060,185937,3.57261E+11,2.68838E+14,140679337
20170223,39180,-120,-0.31,39020,39440,39020,204346,4.00994E+11,2.75591E+14,140679337
20170222,39300,360,0.92,39000,39340,38980,170789,3.34547E+11,2.76435E+14,140679337
20170221,38940,280,0.72,38540,39560,38420,211252,4.13337E+11,2.73903E+14,140679337
20170220,38660,800,2.11,38220,38780,38160,149716,2.88243E+11,2.71933E+14,140679337
20170217,37860,-160,-0.42,37560,38040,37280,307549,5.78594E+11,2.66306E+14,140679337
20170216,38020,300,0.8,37800,38360,37780,204527,3.88964E+11,2.67431E+14,140679337
20170215,37720,140,0.37,37080,37960,37080,283831,5.31678E+11,2.65321E+14,140679337
20170214,37580,-380,-1,37960,38260,37320,262483,4.93995E+11,2.64336E+14,140679337
20170213,37960,-400,-1.04,37740,38060,37720,222041,4.21255E+11,2.67009E+14,140679337
20170210,38360,-40,-0.1,38400,38760,38300,220415,4.23823E+11,2.69823E+14,140679337
20170209,38400,0,0,38780,38840,38220,273883,5.27055E+11,2.70104E+14,140679337
20170208,38400,-420,-1.08,38740,38780,38200,341859,6.56565E+11,2.70104E+14,140679337
20170207,38820,-740,-1.87,39560,39580,38760,280836,5.48422E+11,2.73059E+14,140679337
20170206,39560,100,0.25,39580,39660,39140,177214,3.48886E+11,2.78264E+14,140679337
20170203,39460,100,0.25,39400,39500,39180,207727,4.08578E+11,2.7756E+14,140679337
20170202,39360,240,0.61,39600,39660,39200,300586,5.93353E+11,2.76857E+14,140679337
20170201,39120,-340,-0.86,39540,39660,39040,283008,5.56882E+11,2.75169E+14,140679337
20170131,39460,-440,-1.1,39900,39900,39460,359844,7.13065E+11,2.7756E+14,140679337
20170126,39900,500,1.27,39420,40000,39420,304290,6.05793E+11,2.80655E+14,140679337
20170125,39400,1240,3.25,38340,39400,38320,268677,5.23804E+11,2.77138E+14,140679337
20170124,38160,100,0.26,38120,38580,37880,220975,4.21544E+11,2.68416E+14,140679337
20170123,38060,860,2.31,37200,38060,37000,176208,3.31204E+11,2.67713E+14,140679337
20170120,37200,-280,-0.75,37120,37420,36880,183700,3.41612E+11,2.61664E+14,140679337
20170119,37480,540,1.46,37720,37920,37020,188378,3.52855E+11,2.63633E+14,140679337
20170118,36940,-20,-0.05,37040,37500,36620,177508,3.28696E+11,2.59835E+14,140679337
20170117,36960,300,0.82,36580,37460,36580,163014,3.02637E+11,2.59975E+14,140679337
20170116,36660,-800,-2.14,36860,37820,36320,332230,6.13092E+11,2.57865E+14,140679337
20170113,37460,-1340,-3.45,38100,38320,37460,319089,6.01739E+11,2.63492E+14,140679337
20170112,38800,520,1.36,38000,38800,37980,233383,4.48332E+11,2.72918E+14,140679337
20170111,38280,1040,2.79,37520,38560,37420,240363,4.57577E+11,2.6926E+14,140679337
20170110,37240,20,0.05,37280,37400,37080,181996,3.38661E+11,2.61945E+14,140679337
20170109,37220,1020,2.82,36600,37500,36560,263898,4.90867E+11,2.61804E+14,140679337
